Time,ax_barato,ay_barato,az_barato,wx_barato,wy_barato,wz_barato,Lat_barato,Lon_barato,Alt_barato,vN_barato,vE_barato,vU_barato,d_izq_barato,d_der_barato
9.91,0.00034273291810338,-0.207549047887261,0.00564444794141328,0.0621779516332028,-0.00116370063192475,-0.000454197970429181,47.3353158185124,11.6058672301664,551.285079365944,15.0396921405883,0.0310198349749811,0.0457902762729235,497.766123649815,500.461245608244
9.92,0.00306773615485501,-0.0942816870467808,0.000170369737476459,0.0162346220217256,0.00214528992022926,0.00380478307960661,47.3340897948759,11.6030947326085,554.049623797532,14.9988822583025,-0.00717485648497819,0.0115664289711948,503.166651062949,505.829824976335
9.93,0.00599939739563913,-0.119319006835272,0.00161857655614252,0.0132942338693122,0.0012940422331433,-0.000603665951364462,47.3332687066256,11.5996107777962,558.445698240789,14.9703215066837,0.0183963436945149,0.00729100525730401,499.374813305098,503.054885944221
9.94,0.00234398883888303,-0.10849171246626,-0.00236427763236856,0.00866684579279704,-0.00106038183696331,0.00184074298983858,47.3317204309588,11.5957474695717,551.333611543698,14.959384496872,-0.0429910081107313,-0.0423585101140039,505.281550318409,499.483065030588
9.95,-0.000478615569859391,-0.36228083418136,-0.00300882995833656,0.0277813740197706,-0.000794189176049192,-0.00128053244122156,47.3309742367836,11.5927662995405,566.443818549069,14.952874213679,-0.000257250668805332,0.0390017590310802,498.301995587161,504.643832981611
9.96,0.00417938988203514,-0.33229839395158,0.0029524327089485,0.0134746472814824,0.00431912340922669,-0.000116734822712072,47.3296716372567,11.5885350575187,549.900083544182,15.0342446916041,-0.0158177348265506,-0.0357678560334483,497.479168374626,503.967516428263
9.97,0.000190478884315499,0.0547096652223592,-0.00374384553077379,0.0175779263367991,-0.00331744422423393,-0.00144406364998522,47.3277156343078,11.5843445269164,557.897047313854,14.9440994579529,-0.0488318081240355,0.0305599895494444,503.882379133095,501.505790231331
9.98,-0.000886976918647687,-0.294047010463054,0.00259726405850102,0.0373102372940388,0.000248778398254167,0.00032613988636051,47.328408769577,11.5805168051139,562.869712316385,14.8861222231806,-0.00446017005586074,-0.0121263947755689,498.368689488416,501.016161984585
9.99,0.00325064605980914,0.104130523188172,-0.000839789537494491,0.0208515826086087,-0.00114340587346241,0.00295802275605756,47.3265180837349,11.5779974824996,560.662036245902,14.9414030586686,-0.0501266041841737,-0.0160090364374936,505.503949359655,502.566772040783
10,0.00342638162658155,-0.118915336932161,0.000677999679162095,-0.0199513783083125,-0.000447668656671613,0.00174039299900312,47.3252392229798,11.5748690150382,554.535822191554,14.9407320322406,-0.0263397066428757,0.0289177055343475,501.393552409241,504.231715428337
10.01,0.00276206120890891,0.218531363217112,-0.00551920591042608,0.0313211407371693,3.95385122404986E-05,-0.00109519752336985,47.3226839642909,11.5722807387901,559.066829347237,15.0044936244,-0.00644297853765026,0.084034467121295,497.045113682161,501.508894541352
10.02,-0.00358262028844233,-0.134539188743013,3.7041959390915E-05,-0.00793813998579386,-0.00384802742010983,-0.000221152823412547,47.3221687251559,11.5681279047791,552.437044448627,15.0769240691816,0.00131840497140867,0.0453787672920436,501.907979713551,500.888267003917
10.03,0.00864128784766424,-0.0237360347346541,2.16904168135315E-05,0.0562867104468188,-0.00237053559906343,-0.00125379834475878,47.321810985487,11.5642435705656,562.772223572714,14.9745682004352,-0.00274556118236695,-0.00873283367236628,502.484179604018,507.246302814412
10.04,0.000196839538749335,0.00622248410523388,-0.000739038446437252,-0.00416678424254472,0.00094469401632959,-0.00388178801495049,47.3202432212604,11.5605134834144,555.474367913097,15.0382173663152,-0.0306920139627506,0.0608315105344838,496.82220791973,499.815059664483
10.05,-0.00290826796110199,-0.138753476759063,0.00148540312691623,0.0572423478324369,0.00188232128967832,-0.000919915036978014,47.3186236842148,11.5564762539943,562.439397578534,15.031951667397,-0.0390432466042962,0.0348724191881201,496.846984552722,498.66822282559
10.06,0.00341028609584901,0.0226374277697408,0.00254206104089932,0.0210165228541781,0.000118048264159715,0.00230354480262112,47.3179691176511,11.5533272639717,562.953128786987,15.0014781768018,-0.012037490212676,-0.0019978512568722,500.641627089523,499.803278825786
10.07,-0.00202470461705849,0.109170445510164,2.79893960456663E-05,0.0226645250292391,-0.00325475143047005,-0.000619420834576625,47.3168995621692,11.5503000800827,557.466256632653,15.0490755412033,-0.0125095265477444,0.00375317022753596,499.863411840492,499.18115248795
10.08,-0.000118693182500225,-0.0364493632182509,-0.00276317279743418,0.030248756093104,0.00184477067221292,-0.0024590817763905,47.315598133063,11.5465357780365,568.443068844558,14.9549833509032,0.0444576085867949,0.00383812113809216,498.758160301853,503.686648071294
10.09,0.00531104106202329,0.104681458864534,-0.00165525285328573,0.021819792579909,0.00332793028933539,0.00276174050728958,47.3150380198445,11.5436806686975,566.799865880148,14.9932722668192,0.0104757636619146,0.00553492954618407,499.089925751471,502.933659440554
10.1,-0.000752174035348405,-0.121622812981639,-0.000399409846161413,0.0595196195399884,-0.00255519800547284,-0.00263942896663411,47.3131867744905,11.539442006754,567.615439821195,14.9747292444162,0.0934618646823064,-0.00955634183057168,494.173187882916,505.730833068356
10.11,0.000319708051765497,-0.0646487594342515,0.000326739641302757,0.107518848699195,0.00458816347087122,-0.00136755724276031,47.3121236246515,11.5364065575069,562.446826379086,15.0028124011656,-0.0272530762634058,0.0386521442581842,501.786277852868,502.547187155323
10.12,0.00240377784083014,0.113250072146973,-0.000340764566744665,0.0338338346278825,0.003299940703153,0.00161211521098918,47.3125172325462,11.532889994561,559.066148919627,14.9707563214791,0.0407641165463089,-0.018081248154029,502.626038968204,503.806654297557
10.13,0.0024100454846433,0.0503735444177233,-0.00220068927672626,0.0147551040162036,0.000127015040664057,0.00300010544864706,47.309163525607,11.5294934214491,561.704343525716,14.9765252108058,-0.0214235906933828,-0.0597030602198878,505.031890172754,502.484589276362
10.14,0.00647038411094981,-0.203103752387303,-0.00442074548712894,0.071372560458263,0.00306655950989374,0.0024291319748285,47.308637919464,11.5253236008195,554.963442210114,14.9771090602511,0.0188317116839383,0.021730606444196,499.318038361528,500.797530128346
10.15,0.000168184612794841,0.29102241542296,0.0030982686011251,-0.0493626739730831,0.00213227614424381,-0.0014035669786799,47.3072501093696,11.5223707214077,568.447249341487,15.015162268208,0.00316244449604305,0.0106874759632798,497.651260187439,502.93171402115
10.16,0.00407184189292036,-0.223351264266442,0.00164649790099064,0.0252141093466349,0.000702660558200599,-1.57931195813267E-05,47.3065530621849,11.5186054688601,561.026139476704,15.0150966806432,0.0101184867125247,0.017572309840057,503.209917495607,505.453751543041
10.17,0.00512759699890375,0.0183697846218387,0.00323830264140654,-0.00940156358990378,0.0013593061021948,0.000572765017652054,47.3062666199891,11.5161557111826,566.307853600464,15.0432829211263,-0.0054961805862463,0.00629167884392485,499.270044898195,496.270937652185
10.18,-0.00315857495552536,0.0100835844626357,-0.00611266725254166,0.129726290517998,-0.000904021877572456,-0.00290690958075245,47.3043656992877,11.5111159822653,566.256354627422,14.9917673047835,0.00795430464239307,-0.0364064584447038,503.626298240961,502.477619470735
10.19,0.00282612291332251,0.130318164940619,0.00214730692084079,0.0132470607649642,-0.00489952156345088,0.00070547611053263,47.3021990325851,11.5085898088231,569.785221094332,14.8691698313577,0.0538330624966709,0.00581170665240436,498.938105485682,505.79003387301
10.2,0.00129143256824024,0.170684837569452,-0.000715916417989578,0.0419369710191696,0.0000710724739848001,0.0012433949237414,47.3024672031515,11.5048106705181,567.124052964058,14.9390375627888,0.00964772005632106,-0.0186022677094181,494.472954411716,504.035601694761
10.21,-0.00734871730008682,-0.0124884920035036,-0.000886082671257625,-0.00873467325380891,-7.39822111894235E-06,-0.00226786844303351,47.3013296754754,11.5012765474516,561.392679253008,15.0144472159445,-0.0395577722590751,0.00652162753445229,492.651837319286,497.176581167321
10.22,0.00615239377306924,-0.4576114749976,-0.00415526969812582,0.0309738898165851,0.000324447316328198,0.00210259618599328,47.3001851511346,11.4979786128812,564.884345352777,14.9874727086428,-0.00809247754028467,-0.0727708046962669,503.847109205021,501.712080530956
10.23,0.00170213575937066,-0.0497248241339484,0.00176163133851531,0.00786649085142804,0.00142811893563541,0.00132851105613867,47.2979418301949,11.4950738581647,572.657641271778,15.0339708891187,-0.0066588861856142,-0.0369764996903508,508.251704157839,506.841936660789
10.24,-0.000143990512233856,0.26022172724092,-0.00111498393739993,0.0417254554879029,8.11228671018104E-05,-0.00180746924501779,47.297430934191,11.4926150403114,570.435817852903,15.0339977278556,-0.00811991389194518,-0.0666286878567322,502.47575545883,506.492388810029
10.25,0.000151665804937182,-0.269884728314543,0.0020741776417259,0.0486831512829425,-0.000272986487120588,-0.000157736139657861,47.2964159752116,11.488137587018,575.539108890754,14.9885563721849,0.0134983133455544,0.0143083278639174,501.342969514948,502.828878976687
10.26,-0.000152949691692967,-0.12760162005947,-0.00176542511316874,-0.00597916725977305,0.000161387007006654,-1.46039779683839E-05,47.2954292614547,11.4836352411535,566.517037122596,14.9478887851643,0.0154491860524198,-0.0104454484513742,496.702775321819,501.944138047755
10.27,-0.00273986511255551,-0.119340738962892,-0.000837837361056547,-0.0281459039789254,0.00243213241151585,-0.00385894456725664,47.2942295072169,11.4809102717051,568.146927442703,15.002560660726,-0.00863924740491222,0.00283932507953455,504.67947946149,502.999717250903
10.28,-8.91816130336755E-05,-0.266525665832211,-0.00342525841668468,-0.000311354011371112,-0.0016641946200005,-0.000500665204427481,47.2938538340202,11.4771015483504,578.720281729694,14.9454621204337,-0.0305305418572837,-0.0140987495110597,498.552019646847,499.572592527675
10.29,-0.00327499627584647,0.21280047951479,0.000636199795143791,0.0559423925928851,0.00436762815381514,-0.00128371190219528,47.2915246291252,11.4738235248729,564.689039358935,15.0124152507223,0.0178613529218876,0.012950478356232,503.974971123389,500.674766030084
10.3,2.68941782168174E-05,-0.303722971053172,-0.00181160250882935,-0.0543309457249681,-0.00244579991945836,0.00297603584986646,47.290818929174,11.4710288596298,562.035437254989,14.863192504627,-0.0388319276249445,0.0185427391086833,497.717659855059,503.040036340167
10.31,0.00383575076744052,-0.0189964990108318,-0.000738207604691935,0.00240010143221577,0.00166295591758709,-0.000844685609970499,47.2900154885052,11.4674187682119,569.783201677606,15.0029292604767,-0.0343334485536839,0.0245748524518699,499.962048677199,502.936756840864
10.32,0.00834162160944227,-0.0581742321760733,0.00709219416153848,0.0470803314670423,0.00278730816258273,-0.00100076991861143,47.288634445187,11.4626942602558,563.415521814357,14.9560423521128,-0.0596464876058617,0.00375943695025427,500.673605263082,501.280115568426
10.33,0.00534395524512407,-0.0342225799956221,-0.00293732926947769,0.0961493718166821,0.00265365707343734,0.00100729870627416,47.2871355655383,11.4609589542121,557.037682823367,14.9232168727572,-0.0429665536325104,-0.0294333756005972,497.433786604515,497.242860521692
10.34,0.000872028112566429,-0.102653525165069,-0.000122744779039448,-0.0154586562861224,-0.00449244933411036,0.000788141597974677,47.2858989232447,11.4562192960038,568.576018271267,15.0499906800833,0.00456480893177332,0.00622028252459193,504.731815842396,502.444860036368
10.35,-2.69939919054698E-05,-0.0612832668970759,-0.00235004107013198,-0.0936699511244546,0.00338484118872056,0.000801124553550013,47.2851446201508,11.4533969256318,571.835368153358,14.9440178370712,0.0045186448504545,-0.010203233436277,502.965895171865,502.402144768431
10.36,9.0625278769674E-06,-0.0160883272273706,0.0070639896582078,0.0139299598259055,5.90788110520685E-05,7.91886521082094E-05,47.2848481103731,11.4502492187743,571.60070477455,14.9720688706314,0.0123479375483512,0.00240263772379317,505.212326619542,498.978010397738
10.37,0.00326116632837292,-0.0466894735511732,0.0119078954856747,-0.00138214570603214,0.000914506050204494,-0.00294667397938444,47.2833991874543,11.4461617515111,575.450198340347,15.0123816806944,0.0172154737128551,0.0169077655609032,501.798937900508,499.06243865913
10.38,-0.00136943170306801,0.0497076379377831,0.00183414547921379,0.00928466027307633,-0.00196536587801108,0.00164751879064953,47.2813283462313,11.4417841816176,568.266413399576,14.9565329811551,0.0124050721840783,-0.0498381262602954,495.999056768809,497.600385515909
10.39,0.00209968726800796,-0.228497812697642,0.00202537786158948,-0.0444844347046363,0.00288698008112674,0.0020651766438731,47.2808599110576,11.4379935575515,568.331148890374,15.0299741236108,0.00105153037490551,0.0401087433773662,497.768292711193,500.165109444964
10.4,0.00325968644896997,-0.374094655490615,0.00122623362678031,-0.00183245315073375,0.00103427223123756,0.000650503285191277,47.2794914294485,11.4354839838956,569.460121175232,14.9797784032667,-0.00656168543207001,-0.0357443650419789,504.392514748256,500.97582679186
10.41,-0.00106958503096657,0.111341797582044,-0.00106908636799928,-0.00871618568628792,-0.00251993894170266,0.00132977153235308,47.2787990385183,11.4328350483005,577.726413906041,14.93200894133,-0.0489074079224984,0.048680582880123,496.855535565827,497.901928032315
10.42,-0.00427972216589923,-0.0502184941503656,2.49610740842903E-05,0.0703758117625954,0.00240625097026983,0.000537340821146331,47.2768896684613,11.4287436606848,567.656467162611,15.016362475968,-0.0280671172108752,0.000612434356150792,502.912092902005,501.558984371006
10.43,-0.000865529748767417,-0.278781335250767,0.00390151869641587,0.0961500984159385,-6.41162239583037E-06,0.000615682025868977,47.2759707503477,11.4253362341178,573.331478183365,14.9204688623212,0.00466646363490772,-0.035724358227814,494.664916324781,502.820477738105
10.44,-0.00196186372958834,0.0681344645943378,0.00185350993851221,-0.0043290174730457,0.00160501918247167,0.00130533301679507,47.2740481944317,11.4212572060694,572.755253215364,14.9441067180087,-0.00581814031650227,-0.00744608326426543,496.689091032899,501.600626796688
10.45,0.00124076366873794,0.0545661737331126,-0.00038579648764139,-0.0163042439778834,0.00150194140608793,-0.0016002771758256,47.2739103192633,11.4183027283787,575.023262006374,14.9233650803357,0.0485670339165844,-0.0115810416402468,503.907675775153,509.519253873664
10.46,-0.00247054598129264,-0.160479660419289,0.0035619667822749,-0.00186914879092052,0.000224400878444615,-0.000642554001498435,47.27267227265,11.4150478926969,572.157720532084,14.9602164905383,-0.0245854669388131,0.00356778715114495,498.577187908408,502.76999784244
10.47,-0.000171245786280911,-0.0147374477416063,0.00270331107758443,-0.0204836586447346,0.00301835830223457,0.0021868644948534,47.2709444419821,11.4110720758688,581.917020836427,15.0044139748472,-0.0234938649146854,-0.0106376289533114,505.69081839192,506.997191713817
